ACID,ENTITY_CRE_FLG,ACCT_CLS_FLG,ACCT_CLS_DATE,FREZ_CODE,TS_CNT
878967,Y,N,2022-08-25,C,45
878968,Y,N,2022-08-25,C,46
878969,Y,N,2022-08-25,C,47
878970,Y,N,2022-08-25,C,48
878971,Y,N,2022-08-25,C,49
878972,Y,N,2022-08-25,C,0
878973,Y,N,2022-08-25,C,1
878974,Y,N,2022-08-25,C,2
878975,Y,N,2022-08-25,C,3
878976,Y,N,2022-08-25,C,4
878977,Y,N,2022-08-25,C,5
878978,Y,N,2022-08-25,C,6
878979,Y,N,2022-08-25,C,7
878980,Y,N,2022-08-25,C,8
878981,Y,N,2022-08-25,C,9
878982,Y,N,2022-08-25,C,10
878983,Y,N,2022-08-25,C,11
878984,Y,N,2022-08-25,C,12
878985,Y,N,2022-08-25,C,13
878986,Y,N,2022-08-25,C,14
878987,Y,N,2022-08-25,C,15
878988,Y,N,2022-08-25,C,16
878989,Y,N,2022-08-25,C,17
878990,Y,N,2022-08-25,C,18
878991,Y,N,2022-08-25,C,19
878992,Y,N,2022-08-25,C,20
878993,Y,N,2022-08-25,C,21
878994,Y,N,2022-08-25,C,22
878995,Y,N,2022-08-25,C,23
878996,Y,N,2022-08-25,C,24
878997,Y,N,2022-08-25,C,25
878998,Y,N,2022-08-25,C,26
878999,Y,N,2022-08-25,C,27
879000,Y,N,2022-08-25,C,28
879001,Y,N,2022-08-25,C,29
879002,Y,N,2022-08-25,C,30
879003,Y,N,2022-08-25,C,31
879004,Y,N,2022-08-25,C,32
879005,Y,N,2022-08-25,C,33
879006,Y,N,2022-08-25,C,34
879007,Y,N,2022-08-25,C,35
879008,Y,N,2022-08-25,C,36
879009,Y,N,2022-08-25,C,37
879010,Y,N,2022-08-25,C,38
879011,Y,N,2022-08-25,C,39
879012,Y,N,2022-08-25,C,40
879013,Y,N,2022-08-25,C,41
879014,Y,N,2022-08-25,C,42
879015,Y,N,2022-08-25,C,43
879016,Y,N,2022-08-25,C,44
879017,Y,N,2022-08-25,C,45
879018,Y,N,2022-08-25,C,46
879019,Y,N,2022-08-25,C,47
879020,Y,N,2022-08-25,C,48
879021,Y,N,2022-08-25,C,49
879022,Y,N,2022-08-25,C,0
879023,Y,N,2022-08-25,C,1
879024,Y,N,2022-08-25,C,2
879025,Y,N,2022-08-25,C,3
879026,Y,N,2022-08-25,C,4
879027,Y,N,2022-08-25,C,5
879028,Y,N,2022-08-25,C,6
879029,Y,N,2022-08-25,C,7
879030,Y,N,2022-08-25,C,8
879031,Y,N,2022-08-25,C,9
879032,Y,N,2022-08-25,C,10
879033,Y,N,2022-08-25,C,11
879034,Y,N,2022-08-25,C,12
879035,Y,N,2022-08-25,C,13
879036,Y,N,2022-08-25,C,14
879037,Y,N,2022-08-25,C,15
879038,Y,N,2022-08-25,C,16
879039,Y,N,2022-08-25,C,17
879040,Y,N,2022-08-25,C,18
879041,Y,N,2022-08-25,C,19
879042,Y,N,2022-08-25,C,20
879043,Y,N,2022-08-25,C,21
879044,Y,N,2022-08-25,C,22
879045,Y,N,2022-08-25,C,23
879046,Y,N,2022-08-25,C,24
879047,Y,N,2022-08-25,C,25
879048,Y,N,2022-08-25,C,26
879049,Y,N,2022-08-25,C,27
879050,Y,N,2022-08-25,C,28
879051,Y,N,2022-08-25,C,29
879052,Y,N,2022-08-25,C,30
879053,Y,N,2022-08-25,C,31
879054,Y,N,2022-08-25,C,32
879055,Y,N,2022-08-25,C,33
879056,Y,N,2022-08-25,C,34
879057,Y,N,2022-08-25,C,35
879058,Y,N,2022-08-25,C,36
879059,Y,N,2022-08-25,C,37
879060,Y,N,2022-08-25,C,38
879061,Y,N,2022-08-25,C,39
879062,Y,N,2022-08-25,C,40
879063,Y,N,2022-08-25,C,41
879064,Y,N,2022-08-25,C,42
879065,Y,N,2022-08-25,C,43
879066,Y,N,2022-08-25,C,44
879067,Y,N,2022-08-25,C,45
879068,Y,N,2022-08-25,C,46
879069,Y,N,2022-08-25,C,47
879070,Y,N,2022-08-25,C,48
879071,Y,N,2022-08-25,C,49
879072,Y,N,2022-08-25,C,0
879073,Y,N,2022-08-25,C,1
879074,Y,N,2022-08-25,C,2
879075,Y,N,2022-08-25,C,3
879076,Y,N,2022-08-25,C,4
879077,Y,N,2022-08-25,C,5
879078,Y,N,2022-08-25,C,6
879079,Y,N,2022-08-25,C,7
879080,Y,N,2022-08-25,C,8
879081,Y,N,2022-08-25,C,9
879082,Y,N,2022-08-25,C,10
879083,Y,N,2022-08-25,C,11
879084,Y,N,2022-08-25,C,12
879085,Y,N,2022-08-25,C,13
879086,Y,N,2022-08-25,C,14
879087,Y,N,2022-08-25,C,15
879088,Y,N,2022-08-25,C,16
879089,Y,N,2022-08-25,C,17
879090,Y,N,2022-08-25,C,18
879091,Y,N,2022-08-25,C,19
879092,Y,N,2022-08-25,C,20
879093,Y,N,2022-08-25,C,21
879094,Y,N,2022-08-25,C,22
879095,Y,N,2022-08-25,C,23
879096,Y,N,2022-08-25,C,24
879097,Y,N,2022-08-25,C,25
879098,Y,N,2022-08-25,C,26
879099,Y,N,2022-08-25,C,27
879100,Y,N,2022-08-25,C,28
879101,Y,N,2022-08-25,C,29
879102,Y,N,2022-08-25,C,30
879103,Y,N,2022-08-25,C,31
879104,Y,N,2022-08-25,C,32
879105,Y,N,2022-08-25,C,33
879106,Y,N,2022-08-25,C,34
879107,Y,N,2022-08-25,C,35
879108,Y,N,2022-08-25,C,36
879109,Y,N,2022-08-25,C,37
879110,Y,N,2022-08-25,C,38
879111,Y,N,2022-08-25,C,39
879112,Y,N,2022-08-25,C,40
879113,Y,N,2022-08-25,C,41
879114,Y,N,2022-08-25,C,42
879115,Y,N,2022-08-25,C,43
879116,Y,N,2022-08-25,C,44
879117,Y,N,2022-08-25,C,45
879118,Y,N,2022-08-25,C,46
879119,Y,N,2022-08-25,C,47
879120,Y,N,2022-08-25,C,48
879121,Y,N,2022-08-25,C,49
879122,Y,N,2022-08-25,C,0
879123,Y,N,2022-08-25,C,1
879124,Y,N,2022-08-25,C,2
879125,Y,N,2022-08-25,C,3
879126,Y,N,2022-08-25,C,4
879127,Y,N,2022-08-25,C,5
879128,Y,N,2022-08-25,C,6
879129,Y,N,2022-08-25,C,7
879130,Y,N,2022-08-25,C,8
879131,Y,N,2022-08-25,C,9
879132,Y,N,2022-08-25,C,10
879133,Y,N,2022-08-25,C,11
879134,Y,N,2022-08-25,C,12
879135,Y,N,2022-08-25,C,13
879136,Y,N,2022-08-25,C,14
879137,Y,N,2022-08-25,C,15
879138,Y,N,2022-08-25,C,16
879139,Y,N,2022-08-25,C,17
879140,Y,N,2022-08-25,C,18
879141,Y,N,2022-08-25,C,19
879142,Y,N,2022-08-25,C,20
879143,Y,N,2022-08-25,C,21
879144,Y,N,2022-08-25,C,22
879145,Y,N,2022-08-25,C,23
879146,Y,N,2022-08-25,C,24
879147,Y,N,2022-08-25,C,25
879148,Y,N,2022-08-25,C,26
879149,Y,N,2022-08-25,C,27
879150,Y,N,2022-08-25,C,28
879151,Y,N,2022-08-25,C,29
879152,Y,N,2022-08-25,C,30
879153,Y,N,2022-08-25,C,31
879154,Y,N,2022-08-25,C,32
879155,Y,N,2022-08-25,C,33
879156,Y,N,2022-08-25,C,34
879157,Y,N,2022-08-25,C,35
879158,Y,N,2022-08-25,C,36
879159,Y,N,2022-08-25,C,37
879160,Y,N,2022-08-25,C,38
879161,Y,N,2022-08-25,C,39
879162,Y,N,2022-08-25,C,40
879163,Y,N,2022-08-25,C,41
879164,Y,N,2022-08-25,C,42
879165,Y,N,2022-08-25,C,43
879166,Y,N,2022-08-25,C,44
879167,Y,N,2022-08-25,C,45
879168,Y,N,2022-08-25,C,46
879169,Y,N,2022-08-25,C,47
879170,Y,N,2022-08-25,C,48
879171,Y,N,2022-08-25,C,49
879172,Y,N,2022-08-25,C,0
879173,Y,N,2022-08-25,C,1
879174,Y,N,2022-08-25,C,2
879175,Y,N,2022-08-25,C,3
879176,Y,N,2022-08-25,C,4
879177,Y,N,2022-08-25,C,5
879178,Y,N,2022-08-25,C,6
879179,Y,N,2022-08-25,C,7
879180,Y,N,2022-08-25,C,8
879181,Y,N,2022-08-25,C,9
879182,Y,N,2022-08-25,C,10
879183,Y,N,2022-08-25,C,11
879184,Y,N,2022-08-25,C,12
879185,Y,N,2022-08-25,C,13
879186,Y,N,2022-08-25,C,14
879187,Y,N,2022-08-25,C,15
879188,Y,N,2022-08-25,C,16
879189,Y,N,2022-08-25,C,17
879190,Y,N,2022-08-25,C,18
879191,Y,N,2022-08-25,C,19
879192,Y,N,2022-08-25,C,20
879193,Y,N,2022-08-25,C,21
879194,Y,N,2022-08-25,C,22
879195,Y,N,2022-08-25,C,23
879196,Y,N,2022-08-25,C,24
879197,Y,N,2022-08-25,C,25
879198,Y,N,2022-08-25,C,26
879199,Y,N,2022-08-25,C,27
879200,Y,N,2022-08-25,C,28
879201,Y,N,2022-08-25,C,29
879202,Y,N,2022-08-25,C,30
879203,Y,N,2022-08-25,C,31
879204,Y,N,2022-08-25,C,32
879205,Y,N,2022-08-25,C,33
879206,Y,N,2022-08-25,C,34
879207,Y,N,2022-08-25,C,35
879208,Y,N,2022-08-25,C,36
879209,Y,N,2022-08-25,C,37
879210,Y,N,2022-08-25,C,38
879211,Y,N,2022-08-25,C,39
879212,Y,N,2022-08-25,C,40
879213,Y,N,2022-08-25,C,41
879214,Y,N,2022-08-25,C,42
879215,Y,N,2022-08-25,C,43
879216,Y,N,2022-08-25,C,44
879217,Y,N,2022-08-25,C,45
879218,Y,N,2022-08-25,C,46
879219,Y,N,2022-08-25,C,47
879220,Y,N,2022-08-25,C,48
879221,Y,N,2022-08-25,C,49
879222,Y,N,2022-08-25,C,0
879223,Y,N,2022-08-25,C,1
879224,Y,N,2022-08-25,C,2
879225,Y,N,2022-08-25,C,3
879226,Y,N,2022-08-25,C,4
879227,Y,N,2022-08-25,C,5
879228,Y,N,2022-08-25,C,6
879229,Y,N,2022-08-25,C,7
879230,Y,N,2022-08-25,C,8
879231,Y,N,2022-08-25,C,9
879232,Y,N,2022-08-25,C,10
879233,Y,N,2022-08-25,C,11
879234,Y,N,2022-08-25,C,12
879235,Y,N,2022-08-25,C,13
879236,Y,N,2022-08-25,C,14
879237,Y,N,2022-08-25,C,15
879238,Y,N,2022-08-25,C,16
879239,Y,N,2022-08-25,C,17
879240,Y,N,2022-08-25,C,18
879241,Y,N,2022-08-25,C,19
879242,Y,N,2022-08-25,C,20
879243,Y,N,2022-08-25,C,21
879244,Y,N,2022-08-25,C,22
879245,Y,N,2022-08-25,C,23
879246,Y,N,2022-08-25,C,24
879247,Y,N,2022-08-25,C,25
879248,Y,N,2022-08-25,C,26
879249,Y,N,2022-08-25,C,27
879250,Y,N,2022-08-25,C,28
879251,Y,N,2022-08-25,C,29
879252,Y,N,2022-08-25,C,30
879253,Y,N,2022-08-25,C,31
879254,Y,N,2022-08-25,C,32
879255,Y,N,2022-08-25,C,33
879256,Y,N,2022-08-25,C,34
879257,Y,N,2022-08-25,C,35
879258,Y,N,2022-08-25,C,36
879259,Y,N,2022-08-25,C,37
879260,Y,N,2022-08-25,C,38
879261,Y,N,2022-08-25,C,39
879262,Y,N,2022-08-25,C,40
879263,Y,N,2022-08-25,C,41
879264,Y,N,2022-08-25,C,42
879265,Y,N,2022-08-25,C,43
879266,Y,N,2022-08-25,C,44
879267,Y,N,2022-08-25,C,45
879268,Y,N,2022-08-25,C,46
879269,Y,N,2022-08-25,C,47
879270,Y,N,2022-08-25,C,48
879271,Y,N,2022-08-25,C,49
879272,Y,N,2022-08-25,C,0
879273,Y,N,2022-08-25,C,1
879274,Y,N,2022-08-25,C,2
879275,Y,N,2022-08-25,C,3
879276,Y,N,2022-08-25,C,4
879277,Y,N,2022-08-25,C,5
879278,Y,N,2022-08-25,C,6
879279,Y,N,2022-08-25,C,7
879280,Y,N,2022-08-25,C,8
879281,Y,N,2022-08-25,C,9
879282,Y,N,2022-08-25,C,10
879283,Y,N,2022-08-25,C,11
879284,Y,N,2022-08-25,C,12
879285,Y,N,2022-08-25,C,13
879286,Y,N,2022-08-25,C,14
879287,Y,N,2022-08-25,C,15
879288,Y,N,2022-08-25,C,16
879289,Y,N,2022-08-25,C,17
879290,Y,N,2022-08-25,C,18
879291,Y,N,2022-08-25,C,19
879292,Y,N,2022-08-25,C,20
879293,Y,N,2022-08-25,C,21
879294,Y,N,2022-08-25,C,22
879295,Y,N,2022-08-25,C,23
879296,Y,N,2022-08-25,C,24
879297,Y,N,2022-08-25,C,25
879298,Y,N,2022-08-25,C,26
879299,Y,N,2022-08-25,C,27
879300,Y,N,2022-08-25,C,28
879301,Y,N,2022-08-25,C,29
879302,Y,N,2022-08-25,C,30
879303,Y,N,2022-08-25,C,31
879304,Y,N,2022-08-25,C,32
879305,Y,N,2022-08-25,C,33
879306,Y,N,2022-08-25,C,34
879307,Y,N,2022-08-25,C,35
879308,Y,N,2022-08-25,C,36
879309,Y,N,2022-08-25,C,37
879310,Y,N,2022-08-25,C,38
879311,Y,N,2022-08-25,C,39
879312,Y,N,2022-08-25,C,40
879313,Y,N,2022-08-25,C,41
879314,Y,N,2022-08-25,C,42
879315,Y,N,2022-08-25,C,43
879316,Y,N,2022-08-25,C,44
879317,Y,N,2022-08-25,C,45
879318,Y,N,2022-08-25,C,46
879319,Y,N,2022-08-25,C,47
879320,Y,N,2022-08-25,C,48
879321,Y,N,2022-08-25,C,49
879322,Y,N,2022-08-25,C,0
879323,Y,N,2022-08-25,C,1
879324,Y,N,2022-08-25,C,2
879325,Y,N,2022-08-25,C,3
879326,Y,N,2022-08-25,C,4
879327,Y,N,2022-08-25,C,5
879328,Y,N,2022-08-25,C,6
879329,Y,N,2022-08-25,C,7
879330,Y,N,2022-08-25,C,8
879331,Y,N,2022-08-25,C,9
879332,Y,N,2022-08-25,C,10
879333,Y,N,2022-08-25,C,11
879334,Y,N,2022-08-25,C,12
879335,Y,N,2022-08-25,C,13
879336,Y,N,2022-08-25,C,14
879337,Y,N,2022-08-25,C,15
879338,Y,N,2022-08-25,C,16
879339,Y,N,2022-08-25,C,17
879340,Y,N,2022-08-25,C,18
879341,Y,N,2022-08-25,C,19
879342,Y,N,2022-08-25,C,20
879343,Y,N,2022-08-25,C,21
879344,Y,N,2022-08-25,C,22
879345,Y,N,2022-08-25,C,23
879346,Y,N,2022-08-25,C,24
879347,Y,N,2022-08-25,C,25
879348,Y,N,2022-08-25,C,26
879349,Y,N,2022-08-25,C,27
879350,Y,N,2022-08-25,C,28
879351,Y,N,2022-08-25,C,29
879352,Y,N,2022-08-25,C,30
879353,Y,N,2022-08-25,C,31
879354,Y,N,2022-08-25,C,32
879355,Y,N,2022-08-25,C,33
879356,Y,N,2022-08-25,C,34
879357,Y,N,2022-08-25,C,35
879358,Y,N,2022-08-25,C,36
879359,Y,N,2022-08-25,C,37
879360,Y,N,2022-08-25,C,38
879361,Y,N,2022-08-25,C,39
879362,Y,N,2022-08-25,C,40
879363,Y,N,2022-08-25,C,41
879364,Y,N,2022-08-25,C,42
879365,Y,N,2022-08-25,C,43
879366,Y,N,2022-08-25,C,44
879367,Y,N,2022-08-25,C,45
879368,Y,N,2022-08-25,C,46
879369,Y,N,2022-08-25,C,47
879370,Y,N,2022-08-25,C,48
879371,Y,N,2022-08-25,C,49
879372,Y,N,2022-08-25,C,0
879373,Y,N,2022-08-25,C,1
879374,Y,N,2022-08-25,C,2
879375,Y,N,2022-08-25,C,3
879376,Y,N,2022-08-25,C,4
879377,Y,N,2022-08-25,C,5
879378,Y,N,2022-08-25,C,6
879379,Y,N,2022-08-25,C,7
879380,Y,N,2022-08-25,C,8
879381,Y,N,2022-08-25,C,9
879382,Y,N,2022-08-25,C,10
879383,Y,N,2022-08-25,C,11
879384,Y,N,2022-08-25,C,12
879385,Y,N,2022-08-25,C,13
879386,Y,N,2022-08-25,C,14
879387,Y,N,2022-08-25,C,15
879388,Y,N,2022-08-25,C,16
879389,Y,N,2022-08-25,C,17
879390,Y,N,2022-08-25,C,18
879391,Y,N,2022-08-25,C,19
879392,Y,N,2022-08-25,C,20
879393,Y,N,2022-08-25,C,21
879394,Y,N,2022-08-25,C,22
879395,Y,N,2022-08-25,C,23
879396,Y,N,2022-08-25,C,24
879397,Y,N,2022-08-25,C,25
879398,Y,N,2022-08-25,C,26
879399,Y,N,2022-08-25,C,27
879400,Y,N,2022-08-25,C,28
879401,Y,N,2022-08-25,C,29
879402,Y,N,2022-08-25,C,30
879403,Y,N,2022-08-25,C,31
879404,Y,N,2022-08-25,C,32
879405,Y,N,2022-08-25,C,33
879406,Y,N,2022-08-25,C,34
879407,Y,N,2022-08-25,C,35
879408,Y,N,2022-08-25,C,36
879409,Y,N,2022-08-25,C,37
879410,Y,N,2022-08-25,C,38
879411,Y,N,2022-08-25,C,39
879412,Y,N,2022-08-25,C,40
879413,Y,N,2022-08-25,C,41
879414,Y,N,2022-08-25,C,42
879415,Y,N,2022-08-25,C,43
879416,Y,N,2022-08-25,C,44
879417,Y,N,2022-08-25,C,45
879418,Y,N,2022-08-25,C,46
879419,Y,N,2022-08-25,C,47
879420,Y,N,2022-08-25,C,48
879421,Y,N,2022-08-25,C,49
879422,Y,N,2022-08-25,C,0
879423,Y,N,2022-08-25,C,1
879424,Y,N,2022-08-25,C,2
879425,Y,N,2022-08-25,C,3
879426,Y,N,2022-08-25,C,4
879427,Y,N,2022-08-25,C,5
879428,Y,N,2022-08-25,C,6
879429,Y,N,2022-08-25,C,7
879430,Y,N,2022-08-25,C,8
879431,Y,N,2022-08-25,C,9
879432,Y,N,2022-08-25,C,10
879433,Y,N,2022-08-25,C,11
879434,Y,N,2022-08-25,C,12
879435,Y,N,2022-08-25,C,13
879436,Y,N,2022-08-25,C,14
879437,Y,N,2022-08-25,C,15
879438,Y,N,2022-08-25,C,16
879439,Y,N,2022-08-25,C,17
879440,Y,N,2022-08-25,C,18
879441,Y,N,2022-08-25,C,19
879442,Y,N,2022-08-25,C,20
879443,Y,N,2022-08-25,C,21
879444,Y,N,2022-08-25,C,22
879445,Y,N,2022-08-25,C,23
879446,Y,N,2022-08-25,C,24
879447,Y,N,2022-08-25,C,25
879448,Y,N,2022-08-25,C,26
879449,Y,N,2022-08-25,C,27
879450,Y,N,2022-08-25,C,28
879451,Y,N,2022-08-25,C,29
879452,Y,N,2022-08-25,C,30
879453,Y,N,2022-08-25,C,31
879454,Y,N,2022-08-25,C,32
879455,Y,N,2022-08-25,C,33
879456,Y,N,2022-08-25,C,34
879457,Y,N,2022-08-25,C,35
879458,Y,N,2022-08-25,C,36
879459,Y,N,2022-08-25,C,37
879460,Y,N,2022-08-25,C,38
879461,Y,N,2022-08-25,C,39
879462,Y,N,2022-08-25,C,40
879463,Y,N,2022-08-25,C,41
879464,Y,N,2022-08-25,C,42
879465,Y,N,2022-08-25,C,43
879466,Y,N,2022-08-25,C,44
879467,Y,N,2022-08-25,C,45
879468,Y,N,2022-08-25,C,46
879469,Y,N,2022-08-25,C,47
879470,Y,N,2022-08-25,C,48
879471,Y,N,2022-08-25,C,49
879472,Y,N,2022-08-25,C,0
879473,Y,N,2022-08-25,C,1
879474,Y,N,2022-08-25,C,2
879475,Y,N,2022-08-25,C,3
879476,Y,N,2022-08-25,C,4
879477,Y,N,2022-08-25,C,5
879478,Y,N,2022-08-25,C,6
879479,Y,N,2022-08-25,C,7
879480,Y,N,2022-08-25,C,8
879481,Y,N,2022-08-25,C,9
879482,Y,N,2022-08-25,C,10
879483,Y,N,2022-08-25,C,11
879484,Y,N,2022-08-25,C,12
879485,Y,N,2022-08-25,C,13
879486,Y,N,2022-08-25,C,14
879487,Y,N,2022-08-25,C,15
879488,Y,N,2022-08-25,C,16
879489,Y,N,2022-08-25,C,17
879490,Y,N,2022-08-25,C,18
879491,Y,N,2022-08-25,C,19
879492,Y,N,2022-08-25,C,20
879493,Y,N,2022-08-25,C,21
879494,Y,N,2022-08-25,C,22
879495,Y,N,2022-08-25,C,23
879496,Y,N,2022-08-25,C,24
879497,Y,N,2022-08-25,C,25
879498,Y,N,2022-08-25,C,26
879499,Y,N,2022-08-25,C,27
879500,Y,N,2022-08-25,C,28
879501,Y,N,2022-08-25,C,29
879502,Y,N,2022-08-25,C,30
879503,Y,N,2022-08-25,C,31
879504,Y,N,2022-08-25,C,32
879505,Y,N,2022-08-25,C,33
879506,Y,N,2022-08-25,C,34
879507,Y,N,2022-08-25,C,35
879508,Y,N,2022-08-25,C,36
879509,Y,N,2022-08-25,C,37
879510,Y,N,2022-08-25,C,38
879511,Y,N,2022-08-25,C,39
879512,Y,N,2022-08-25,C,40
879513,Y,N,2022-08-25,C,41
879514,Y,N,2022-08-25,C,42
879515,Y,N,2022-08-25,C,43
879516,Y,N,2022-08-25,C,44
879517,Y,N,2022-08-25,C,45
879518,Y,N,2022-08-25,C,46
879519,Y,N,2022-08-25,C,47
879520,Y,N,2022-08-25,C,48
879521,Y,N,2022-08-25,C,49
879522,Y,N,2022-08-25,C,0
879523,Y,N,2022-08-25,C,1
879524,Y,N,2022-08-25,C,2
879525,Y,N,2022-08-25,C,3
879526,Y,N,2022-08-25,C,4
879527,Y,N,2022-08-25,C,5
879528,Y,N,2022-08-25,C,6
879529,Y,N,2022-08-25,C,7
879530,Y,N,2022-08-25,C,8
879531,Y,N,2022-08-25,C,9
879532,Y,N,2022-08-25,C,10
879533,Y,N,2022-08-25,C,11
879534,Y,N,2022-08-25,C,12
879535,Y,N,2022-08-25,C,13
879536,Y,N,2022-08-25,C,14
879537,Y,N,2022-08-25,C,15
879538,Y,N,2022-08-25,C,16
879539,Y,N,2022-08-25,C,17
879540,Y,N,2022-08-25,C,18
879541,Y,N,2022-08-25,C,19
879542,Y,N,2022-08-25,C,20
879543,Y,N,2022-08-25,C,21
879544,Y,N,2022-08-25,C,22
879545,Y,N,2022-08-25,C,23
879546,Y,N,2022-08-25,C,24
879547,Y,N,2022-08-25,C,25
879548,Y,N,2022-08-25,C,26
879549,Y,N,2022-08-25,C,27
879550,Y,N,2022-08-25,C,28
879551,Y,N,2022-08-25,C,29
879552,Y,N,2022-08-25,C,30
879553,Y,N,2022-08-25,C,31
879554,Y,N,2022-08-25,C,32
879555,Y,N,2022-08-25,C,33
879556,Y,N,2022-08-25,C,34
879557,Y,N,2022-08-25,C,35
879558,Y,N,2022-08-25,C,36
879559,Y,N,2022-08-25,C,37
879560,Y,N,2022-08-25,C,38
879561,Y,N,2022-08-25,C,39
879562,Y,N,2022-08-25,C,40
879563,Y,N,2022-08-25,C,41
879564,Y,N,2022-08-25,C,42
879565,Y,N,2022-08-25,C,43
879566,Y,N,2022-08-25,C,44
879567,Y,N,2022-08-25,C,45
879568,Y,N,2022-08-25,C,46
879569,Y,N,2022-08-25,C,47
879570,Y,N,2022-08-25,C,48
879571,Y,N,2022-08-25,C,49
879572,Y,N,2022-08-25,C,0
879573,Y,N,2022-08-25,C,1
879574,Y,N,2022-08-25,C,2
879575,Y,N,2022-08-25,C,3
879576,Y,N,2022-08-25,C,4
879577,Y,N,2022-08-25,C,5
879578,Y,N,2022-08-25,C,6
879579,Y,N,2022-08-25,C,7
879580,Y,N,2022-08-25,C,8
879581,Y,N,2022-08-25,C,9
879582,Y,N,2022-08-25,C,10
879583,Y,N,2022-08-25,C,11
879584,Y,N,2022-08-25,C,12
879585,Y,N,2022-08-25,C,13
879586,Y,N,2022-08-25,C,14
879587,Y,N,2022-08-25,C,15
879588,Y,N,2022-08-25,C,16
879589,Y,N,2022-08-25,C,17
879590,Y,N,2022-08-25,C,18
879591,Y,N,2022-08-25,C,19
879592,Y,N,2022-08-25,C,20
879593,Y,N,2022-08-25,C,21
879594,Y,N,2022-08-25,C,22
879595,Y,N,2022-08-25,C,23
879596,Y,N,2022-08-25,C,24
879597,Y,N,2022-08-25,C,25
879598,Y,N,2022-08-25,C,26
879599,Y,N,2022-08-25,C,27
879600,Y,N,2022-08-25,C,28
879601,Y,N,2022-08-25,C,29
879602,Y,N,2022-08-25,C,30
879603,Y,N,2022-08-25,C,31
879604,Y,N,2022-08-25,C,32
879605,Y,N,2022-08-25,C,33
879606,Y,N,2022-08-25,C,34
879607,Y,N,2022-08-25,C,35
879608,Y,N,2022-08-25,C,36
879609,Y,N,2022-08-25,C,37
879610,Y,N,2022-08-25,C,38
879611,Y,N,2022-08-25,C,39
879612,Y,N,2022-08-25,C,40
879613,Y,N,2022-08-25,C,41
879614,Y,N,2022-08-25,C,42
879615,Y,N,2022-08-25,C,43
879616,Y,N,2022-08-25,C,44
879617,Y,N,2022-08-25,C,45
879618,Y,N,2022-08-25,C,46
879619,Y,N,2022-08-25,C,47
879620,Y,N,2022-08-25,C,48
879621,Y,N,2022-08-25,C,49
879622,Y,N,2022-08-25,C,0
879623,Y,N,2022-08-25,C,1
879624,Y,N,2022-08-25,C,2
879625,Y,N,2022-08-25,C,3
879626,Y,N,2022-08-25,C,4
879627,Y,N,2022-08-25,C,5
879628,Y,N,2022-08-25,C,6
879629,Y,N,2022-08-25,C,7
879630,Y,N,2022-08-25,C,8
879631,Y,N,2022-08-25,C,9
879632,Y,N,2022-08-25,C,10
879633,Y,N,2022-08-25,C,11
879634,Y,N,2022-08-25,C,12
879635,Y,N,2022-08-25,C,13
879636,Y,N,2022-08-25,C,14
879637,Y,N,2022-08-25,C,15
879638,Y,N,2022-08-25,C,16
879639,Y,N,2022-08-25,C,17
879640,Y,N,2022-08-25,C,18
879641,Y,N,2022-08-25,C,19
879642,Y,N,2022-08-25,C,20
879643,Y,N,2022-08-25,C,21
879644,Y,N,2022-08-25,C,22
879645,Y,N,2022-08-25,C,23
879646,Y,N,2022-08-25,C,24
879647,Y,N,2022-08-25,C,25
879648,Y,N,2022-08-25,C,26
879649,Y,N,2022-08-25,C,27
879650,Y,N,2022-08-25,C,28
879651,Y,N,2022-08-25,C,29
879652,Y,N,2022-08-25,C,30
879653,Y,N,2022-08-25,C,31
879654,Y,N,2022-08-25,C,32
879655,Y,N,2022-08-25,C,33
879656,Y,N,2022-08-25,C,34
879657,Y,N,2022-08-25,C,35
879658,Y,N,2022-08-25,C,36
879659,Y,N,2022-08-25,C,37
879660,Y,N,2022-08-25,C,38
879661,Y,N,2022-08-25,C,39
879662,Y,N,2022-08-25,C,40
879663,Y,N,2022-08-25,C,41
879664,Y,N,2022-08-25,C,42
879665,Y,N,2022-08-25,C,43
879666,Y,N,2022-08-25,C,44
879667,Y,N,2022-08-25,C,45
879668,Y,N,2022-08-25,C,46
879669,Y,N,2022-08-25,C,47
879670,Y,N,2022-08-25,C,48
879671,Y,N,2022-08-25,C,49
879672,Y,N,2022-08-25,C,0
879673,Y,N,2022-08-25,C,1
879674,Y,N,2022-08-25,C,2
879675,Y,N,2022-08-25,C,3
879676,Y,N,2022-08-25,C,4
879677,Y,N,2022-08-25,C,5
879678,Y,N,2022-08-25,C,6
879679,Y,N,2022-08-25,C,7
879680,Y,N,2022-08-25,C,8
879681,Y,N,2022-08-25,C,9
879682,Y,N,2022-08-25,C,10
879683,Y,N,2022-08-25,C,11
879684,Y,N,2022-08-25,C,12
879685,Y,N,2022-08-25,C,13
879686,Y,N,2022-08-25,C,14
879687,Y,N,2022-08-25,C,15
879688,Y,N,2022-08-25,C,16
879689,Y,N,2022-08-25,C,17
879690,Y,N,2022-08-25,C,18
879691,Y,N,2022-08-25,C,19
879692,Y,N,2022-08-25,C,20
879693,Y,N,2022-08-25,C,21
879694,Y,N,2022-08-25,C,22
879695,Y,N,2022-08-25,C,23
879696,Y,N,2022-08-25,C,24
879697,Y,N,2022-08-25,C,25
879698,Y,N,2022-08-25,C,26
879699,Y,N,2022-08-25,C,27
